,problem_log,cos_similarity,corrective_action
9886,seat 4b elect inop ,0.08006407690254368,check seat 4b no deffect noted electrically working normal at this time
9887,pilot crew rest curtain missing 1 magnet on aircraft left side ,0.3268602252303073,replaced curtain 
9888,seat 8a footrest inop,0.16012815380508735,recalibrated seat 8a okay to continue
9889,seat 5a footrest does not retract,0.11322770341445974,found looseharness at seat 5a resecured okay to continue
9890,seat 3l legrest will not stay up ,0.1698415551216896,adjusted manual recline cable for legrest on seat 3l legrest now ops check normal
9891,3l stuck in recline position,0.1513068831672008,restored seat power and performed quick reset ops ok 
9892,seatbelt at 7e is jammed ,0.08006407690254368,seatbelt freed and seat now ops checked good seatbelt not damaged and okay for further service 
9893,seat 1l footrest will not stay upright,0.18681617943926854,adjusted footrest at seat 1l now it will stay upright okay further service 
9894,seat 5l seatbelt stuck,0.08006407690254368,replaced the female seat belt at seat 5l okay to continue for service 
9895,seat cushion 8b needs to be replaced,0.2148344622118302,seat cushion cover replaced
9896,elect service outlet at door 2l inop ,0.1790287185098585,reset utility buses ops check normal
9897,seat 5a will not operate in electrical mode ,0.1698415551216896,recalibrated seat all ops now ok
9898,3l footrest inop ,0.13867504905630748,re routed footrest actuator connector reset seat power supplyall ops checks satis 
9899,aft service panel latch broken,0.16012815380508735,removed and replaced in reference with standard practice 
9900,rollout stop linear actuator center aft inoperable forward cargo ,0.26194175932858077,replaced center aft rollout stop in fwd pit ops chk normal add emp u113872
9901,606 coffee maker button missing,0.625407298837626,cleaned sensors ops check normal 
9902,oven 109 seems to overpressurize causing door to openvery rapidly,0.3043488214667594,adjusted oven latch set screws door now closes securely
9903,lav e and f drains clogged ,0.24209101306752134,found forward brain port cloged removed debris and now drain flowhas been restablished opn check good for lavatory e f drains a c okay for further service 
9904,door that covers the locking device in lavatory j can not be locked,0.34843417083628836,door lavatory j secured locked
9905,fwd galley cbs popped after once reset by ewrlm,0.24140227479263415,confirmed breakers closed no faults noted on the ground at tthis time ref amm20 60 01ok to continue
9906,4a seat cushion needs to be changed ,0.24019223070763096,removed and replaced seat cushion and cover 
9907,4d seat will not move forward or back,0.1790287185098585,found loose plug leg rest actuator resecured connection opscks normal ok to continue service 
9908,aft cargo bin at position 45 46 center cargo lock inop ,0.25715142542972613,removed and replaced lateral guide assembly at position 45 46 centercargo in aft cargo bin iaw mm 25 53 16 ops checks good 
9909,seat 7d cushion is wet,0.1698415551216896,installed cushion at 7d
9910,crew rest curtains row 7d ,0.24019223070763096,installed crew rest curttain placard removed
9911,ref log 3021507 ife system inoperable renders seat controlpower inop,0.345118385125831,ref l p 3021507 ife functional re seated each individualseat ecu breaker all business seats ops check normal 
9912,44l seat cushion needs to be changed,0.24019223070763096,replaced cushion
9913,aft galley upper carrier can not be secured ,0.23878346647046,replaced all retractable retain straps plus all new harwareops check good
9914,seat 38k will not stay upright,0.1790287185098585,made adjustment to recline cable ops checks normal 
9915,seat 35b arm rest broken,0.11322770341445974,removed and replaced arm reat cap escutcheon at 35b ops check ok
9916,door to pilot crew bunk wont open,0.2148344622118302,adjusted crew pilot crew bunk door ops check ok
9917,seat 2a will return to upright position only,0.1698415551216896,reset c b operational test c out ok
9918,arm rest end cap seat 26j came off ,0.24019223070763096,replaced armrest cover and recline button now ops check good
9919,flt attendant escape rop e missing at flightattend ant crew rest area ,0.3247027084163323,replace escape rope as required 
9920,advised by ramp serviceagent forward cargo joy stick handle inoperable inloading position,0.30662207033593375,removed and replaced cargo joystick controller ops checks normal removed from mel 
9921,a and b zone reading lights inop,0.2311250817605125,reset reading light ops check normal 
9922,seat 33f seat cotrol is hanging,0.3108809141790298,replaced armrest okay to continue
9923,need molding reattatched on overhead near 2bc,0.277350098112615,secured molding at ovhd bin
9924,door 2l slide cover loose,0.2781743201320938,resecured cover 
9925,door 2l slide cover loose,0.2781743201320938,deactivaed door 2l per amm task 25 66 00and found 2l door interior handle out of sequence repositioninterior door handle to proper position and no defects noted reactivated door slide per amm 25 66 00 no defects noted 
9926,pob f a crew rest missing seal,0.27850332594800875,inspected pbe and resealed 
9927,lav c exterior ashtray missing ,0.289682729751161,installed ashtray
9928,19k armrest broke,0.13867504905630748,found arm rest cap loose and now secured 
9929,d zone galley to bulkhead left side carpet soaked,0.2278663575938253,dried and cleaned carpet found water contained on aft cargo cieling panels opened up and dried okay to continue as per b 777 200 m m chap 0500 add emp u341739
9930,seat 22b buckle missing,0.2264554068289195,removed and replaced seat belt assembly at seat 22b ok to continue 
9931,overhead bin door 4r wont latch,0.1698415551216896,installed missing hardware to lock spring and swivel arm mech bin op checks ok 
9932,3d tray table will not stow,0.1961161351381843,removed utensil from traytable track area traytable op checks ok
9933,refer to log page 3021813 for elt borrow part info,0.2567762955065482,replaced elt s at at 4l and 1l ops check good both elt s were borrowed parts and removed servicable 4l elt s n off 5619 on 5564 1l elt s n off 5619 on 5562rotable parts change was indicated tt 1886079 sn off 05619 tt 1885374 sn off 05645transmitter em off 76 2560 9 9001 5619 on 29 2560 9 9007 5564transmitter em off 76 2560 9 9001 5645 on 29 2560 9 9007 5562
9934,water leaking from wall ceiling above seat 2 a b origin unknown ,0.29872649174302585,inspected area around sidewall and overhead at 2 a bfound to be condensation of a c a c okay to continue 
9935,reading light does not turn onreading light seat 3e inop,0.21569899070364437,relamped reading light at seat 3e ok to continue
9936,seat 2k seat cover is soiled,0.29417420270727646,r r seat cushion at 2k okay to continue 
9937, 1 engine p d o s cowl system inop ,0.289682729751161,c out fim 71 10 10 810 805 g00 leng t r does not open power method found ridgid line to actuator u s r r ridgid fluid line iawamm 71 12 03 401 no leaks noted ops check of pdos system c oops now satis item cleared p n312w1141 29
9938,9k need new seat bottom,0.08006407690254368,replaced cushion 9k ok for flight
9939,ref l p 3097133 seat 1e foot rest inop ,0.16012815380508735,ajusted manual release cable ops checked good 
9940,seat 11d will not recline electrically manual okay,0.2442635754263805,recalibrated seat all okay to cont 
9941,seat 35b headset prong stuck in jack ,0.1961161351381843,removed debris from the audio jack ops checks goodadd emp u211584
9942,aft galley chiller 6 8 cb popped,0.24019223070763096,r r g8 bottom chiller ops check good ref amm 25 33 03rotable parts change was indicated tt 1568166 sn off 6583chiller air g off 25 2535 9 0002 6583 on 25 2535 9 0002 5081
9943,seal missing from door compartment that holds enhanced kit inoverhead bin,0.33389028164708934,installed seal as reqd ok for service add emp u188107
9944,ceiling panel in mid galley loose and missing screws,0.2750859778041959,complied with ecra 2530 03910 rev a part 3 dip closed 
9945,f o seat hard and concave pls replace,0.3004626062886663,removed and replaced seat cushion
9946,aft galley chiller popped circuit braker,0.2941742027072765,removed and replaced aft galley chiller ref amm 25 33 03 400 801 ops check good
9947,seat 35k will not stay in upright position,0.21182963643408118,replaced hydrolock at 35k ops checks good 
9948,chiller inoperative 08aft galley chiller blows hot air,0.2547623326825344,inspected and reset c b ops check good okay for service
9949,jumpseat 3r center forward facing cushion needs replacing,0.31259770205022264,replaced cover okay to cont 
9950,seat 10b head rest needs screw replaced,0.11322770341445974,removed and replaced headrest at seat 10b ops check good 
9951,1d and 1e recline inop,0.1334401281709061,readjusted recline cable at 1e and reset both seats both ops k
9952,lav h trash door will not close,0.2148344622118302,removed replaced lavatory trash lid assy ops check good placard removed returned lavatory h back to service 
9953,two chiller cb have popped in aft galley ,0.253184841770917,cycle c b per amm 20 60 01 function tested all okay to cont
9954,overhead bin at 24j wont close,0.24209101306752134,reset side latch ops check ok
9955,galley 6 has no pwr,0.11322770341445974,acft power down c out after acft power up galley 6 are normaly powered complitly
9956,overhead bin at 24d doesnt close,0.228802157661215,removed oversize bag ops good 
9957,seat 9e footrest inop,0.16012815380508735,found hardware missing installed now secured
9958,seat 10a l h shroud top broken ,0.08006407690254368,removed and replaced shroud
9959,lav at door 2l constant light inop ,0.5264981264926577,r r bulb now ops check nml
9960,seat cushion 44a needs replacing,0.26688025634181217,removed and replaced cushion on seat 44a now okay to continue
9961,seats 20 21 jkl ovhd lt panel broken,0.11322770341445974,resecured panel okay to continue 
9962,automatic external defibrilator aed missingexpired,0.21182963643408118,replaced aed okay to continuerotable parts change was indicated tt 1886975 sn off 5604kit defibrilla off 29 2560 9 9003 5604 on 29 2560 9 9003 0557
9963,aft galley chiller 7 inop ,0.228802157661215,removed and replace g7 air chiller irw amm 25 33 01 ops check good mel closed rotable parts change was indicated tt 1567180 sn off 6335chiller air g off 25 2535 9 0002 6335 on 25 2535 9 0002 7229
9964,pbe cover at 4r,0.27850332594800875,re installed now good
9965,aed seal broken,0.08006407690254368,replaced seal for aed
9966,aed seal broken,0.08006407690254368,aed seal ok rpl d seal on box per amm 25 00 00 carr u006272
9967,aed seal broken,0.08006407690254368,replaced aed 
9968,aed seal broken,0.08006407690254368,replaced seal on med box aed seal ok 
9969,aed seal broken,0.08006407690254368,all eemc blood press cuf resistator kit aedkit seals check ok replaced overhead emergency compartment safety seal per amm 25 64 00
9970,aed seal broken,0.08006407690254368,debrilator seal found to be intact no mx needed
9971,seat 19l recline button stuck in recline seat is reclined,0.13655774839978396,reinstalled hydrolock cable now ops check nml
9972,seat 39k will not stay in up right pos locked pos ,0.2264554068289195,readjusted recline button and hydrolock op s check good
9973,wheel fell off 3 tier meal cart in b zone galley,0.3307592922378896,secured loose 3 tier cart wheel ops check ok
9974,all 3 aft chillers inop ,0.18490006540840997,removed and replaced chiller 6 8a per amm 25 33 93 ops checkgood rotable parts change was indicated tt 1557634 sn off 7356chiller air g off 25 2535 9 0002 7356 on 25 2535 9 0002 5047
9975,seat 2e wont recline,0.1513068831672008,r r ecu and kdb recalibrated seat 2de both seats now function normally pla s removed rotable parts change was indicated tt 1567783 sn off 7792unit electroni off 25 2525 9 9001 7792 on 25 2525 9 9001 2495
9976,seat 43j arm rest inop ,0.11322770341445974,armrest hinge adjusted and lubricated chk okay amm 25 21 00 rev sep16
9977,placards are missing above seat groups 17 def and 25 def aircraft right,0.2311250817605125,installed placards at seats 17def and 25def ops check ok
9978,seat 4b headrest broken ,0.11322770341445974,removed and replaced headrest assy at seat 4b opschk good 
9979,cb 6 and 8 in aft galley popped on taxi,0.24209101306752134,found two chiller 6 c b s popped out reset and checked for 10 minutes chiller operates properly okay to continue in service
9980,all aft chillers inop,0.18490006540840997,rotable parts change was indicated tt 1567829 sn off 6243chiller air g off 25 2535 9 0002 6243 on 25 2535 9 0002 6709
9981,main water shut off valve in galley 4 leaking from stem,0.3328751429678418,water shut off valve replaced iaw amm 25 31 00 leak check c o satis
9982,found l4 door slides rafts expiry date less than 60 days pn 62774 431 sn 1337 expiry date apr 2016,0.1711841970043654,verified installation of th l4 door slide ref w c 25 2560 2 9407 
9983,reference chronic history of seat 2e electrically controlsinoperative chronic level 2 ,0.3503563769002894,rotable parts change was indicated tt 1889990 sn off 1636
9984,floor at fa jumpseat 25f needs mx inspection tail 006,0.28022426915890286,fabrictaed new floor panel ref srm 53 00 50 andecra 5100 02098 see lp 3294487 for material verification 
9985,carpet torn251carpet torn abeam fa jumpseat creating a tripping hazard,0.2527479392162727,resecured carpet
9986,coffee maker inoperable at position 609 no power,0.5783149319662416,r r d c m 609 no leaks noted ops check good rotable parts change was indicated tt 1416049 sn off 2106coffeemaker a off 29 2599 9 0001 2106 on 29 2599 9 0001 0587
9987,f a crew rest door unable to open,0.2148344622118302,adjusted f a crew rest door mechanism ops check normal
9988,fa bunk opens without pushing security button lock ,0.277350098112615,removed and replaced door lock ops check ok 
9989,fluid leaking from ceiling at seat 22f,0.26891579560934187,found no leaks in ceiling area or water stain how ever found water puddle in overhead bin could be opened water bottle
9990,fcrf inoperable door latch inop,0.1698415551216896,adjust flight crew rest door ops check normal 
9991,seat 38j seat back stuck,0.08006407690254368,found recline cable disconnected re connected recline cable inseat 38j ops good 
9992,pilot crew bunk door stuck closed,0.2025478734167336,adjusted door latch mechanism ops check normal 
9993,lav door at 2l broken,0.11322770341445974,found upper guide slide fell off removed lavatory c door and re installed upper guise assy re installed door checks good 
9994,37j will not stay up,0.1790287185098585,adjusted 37j recline control cable ops check okay now 
9995,seat 37 j does not recline,0.11322770341445974,resecured recline cable at seat 37j okay to continue
9996,23j overhead bin will not close,0.228802157661215,resecured bin all okay to continue
9997,door l2 slide cover loose,0.28941438070815345,secured door 2l silde cover checked normal 
9998,found one protective metal strip damaged forward cargo ceiling door opening fwd strip,0.3170375695604873,replaced rub strip in forward cargo with new rub strip erra2552 01091 and dwg 453w1200 air conditioning okay to continue
9999,multiple hangers bkn in pilot crew rest area,0.26688025634181217,replaced broken hookes now good
10000,22c seat back will not stay upright,0.1790287185098585,r r recline button on seat 22c removed plardedseat returneds to service acft okay to cont 
10001,seats 40b 35c not reclining,0.18681617943926854,resecured push button assembly at 35c seat recline normal adjusted hydrolock cable assembly at 40b ops check normal 
10002,39d will not stay uprigh t,0.1790287185098585,recline cable adjusted and check okay as per amm 25 25 01
10003,escape harness missing from fa crew rest area,0.27817432013209387,replaced missing ohar harness robbed from a c 006 a c okay to continue
10004,38a seat back will not stay up previous report of seat 38c inaccurate ,0.2264554068289195,replaced push button ops check ok
10005,zone b galley latch inop,0.16012815380508735,r and r quater turn latch to b galley okay to cont 
10006,flashlight seal severed at 3l,0.16012815380508735,replaced flashlight strap okay to continue
10007,overhead bin number 9d will not close,0.24140227479263415,secured lacth to up right position now ops check ml
10008,seat cushion 23k,0.1698415551216896,replaced cushion seat 23k a c okay to conyinue
10009,molding at seat 4k is missing,0.21182963643408118,installed lower seat molding at 4k add emp n
10010,fire ext needs pin seal,0.16012815380508735,r r fire ext now good a c okay to cont 
10011,a and b zone reading lights inoperable using ife handsets,0.2506402059138018,c o install database gnd check nml iaw 23 39 00
10012,entertainment system inoperable entire a c,0.21245914639969965,removed and replaced da reloaded media all ops normal rotable parts change was indicated tt 1398035 sn off 9235array disk 77 off 25 2330 9 9003 9235 on 25 2330 9 9003 9898
10013,seat 4b under cushion mesh has loose hardware,0.24140227479263418,resecured loose seat trim
10014,seat 10a does not work electric seat is in the full upright position ,0.16012815380508735,recalibrated seat ops check normal
10015,cockpit rest area door will not open,0.29417420270727646,removed and replaced latch iaw amm 25 29 01 000 801and 25 29 01 400 802 ops checks normal 
10016,blood pressure cuff seal is missing ,0.289682729751161,replaced blood pressure kit inspected and resealed compartment 
10017,39f will not stay uprigh t ,0.1790287185098585,adjusted the recline cable at seat 39f okay to continue for service 
10018,43k seatback broken,0.08006407690254368,adjusted recline cable at hydrolok ops ok 
10019,bin at 41d will not close,0.2148344622118302,removed accesss luggage ops checks goodadd emp u333545
10020,found laptop power supplycord damaged power supply cord shredded need p n cf aa5713a j3 part nis ewr,0.3333333333333338,replaced missing mx laptop power cord as required 
10021,seat cushion missing 33k,0.26688025634181217,placed new cushion and cover add emp u223027
10022,f a noticed at go time difibrillator seal missing,0.25318484177091705,inspected comparment and resealed
10023,seats 2e and 2d have overhead reading light controls swapped,0.3673591791853229,found mismatched efx software reloaded correct software ops check good 
10024,female side of seatbelt at 5d put on backwards,0.18681617943926854,switched seat belt halves to their correct pos 
10025,seat25j recline mech considered inop ,0.34953103682127834,replaced push button ops checked normal at this time okay to continue for service 
10026,16c wont stay upright,0.1961161351381843,removed and replaced hydro loc ops check good
10027,seat cushion at 37e needs to be replaced,0.18156825980064098,replaced 
10028,suspected smell aft galley pax deplanned aft galley chiller inop,0.22786635759382534,removed and replaced aft galley chiller 6a ref amm 25 33 03 ops check good no smells noted rotable parts change was indicated tt 1567190 sn off 1330chiller air g off 25 2535 9 0002 1330 on 25 2535 9 0002 6986
10029,fwd galley light under coffee makers inop,0.5829830881301385,relamped light assembly below coffee makers in galley 1
10030,seat power ports inoperable from row 8 aft ,0.21398024625545678,reset i f e gnd ops check seat power ports from row 8 aft nmlat this time 
10031,large volume of h20 leaking through cieling in mid galley,0.2727502750697193,inspected mid galley ceiling area above ceiling no signs of leaks suspect condensation 
10032,water leaking from overhead above b zone galley,0.2864459496157735,cleaned dranage hole from both mid galley chillers
10033,seat 21l recline button missing,0.2311250817605125,replaced recline button on seat 21l ops check good
10034,found center guide in the aft cargo floor broken,0.3140371465106643,r r center guide in the rear cargo between cans 23 and 24 at station 1600 per amm 25 53 22
10035,seat 3a electronic seat adjustment inop,0.16012815380508735,recalibrated seat all ops now ok
10036,exit sign 3 r loose,0.13867504905630748,tightened loose hardware as required
10037,overhead exit sign door 3r unattached from ceiling,0.27817432013209387,resecured chkd nml 
10038,scheduled parts change for p n 25 2560 9 0003s n 0373slide b777 200 2 lh doorposition l2 left 2 nha position l2 left 2if scheduled s n not found verify s ns in all other positionsor contact mx ctrl prior to flight if s n found rmv rplc ,0.3602883460614464,removed and replaced l2 door escape slide with s n 0373 iaw task card 25 2560 1 9403rotable parts change was indicated tt 1967981 sn off 00373slide b777 200 off 25 2560 9 0003 0373 on 25 2560 9 0003 0400
10039,need 1 bag of infant lif e vests and 1 bag adult life vests,0.23897605969962193,replaced missing 1 bag of infant lifevest and also 1 bag of adult life vest okay to continue
10040,verbal from flightcrew they need a seat cushion replaced at 10b,0.24140227479263415,removed and replaced seat cushion and cover
10041,16c piece of trim on seat tripping pax,0.24019223070763096,straighten tv monitor cover at 16c okay to continue
10042,aft galley coffee maker 612 brews intermittantly,0.7030539322372293,ops check normal to coffee maker at pos 612
10043,1st galley floor trim is loose ,0.2442635754263805,installed trimat door 1r okay to continue
10044,position 420 door broken at bottom ,0.13867504905630748,no fault found with door at postion 420 okay to continue
10045,seat 10e does not recline on electric mode,0.13867504905630748,recalibrayed seat ops check ok
10046,squeeky floor aircraft right between rows 2 and 3,0.2687419249432853,performed tap test on floor board found several screwsloose tighted all screws floor is sound and no squeakingnoted 
10047,1 3 tier cart missing wheel ,0.3004626062886663,installed nmew wheel ops checks goodadd emp u262880
10048,seat 25a is broken,0.08006407690254368,re connected recline cable at seat 25a recline opschecked normal 
10049,seat 4b moldingbcame loose,0.18681617943926854,resecured 4b side molding okay to continue
10050,aft galley 6 coffee make rs 611 and 612 continue brewing after brew cycle,0.626044278088292,cleaned sensors both makers work normally now 
10051,overhead bin for polar suit will not open,0.1698415551216896,latch adjusted iaw amm 25 28 07 and check nml
10052,found eemk unserviceable even though the carrier box had a sealon the door ,0.24514516892273036,replaced eemk b p cuff kit with serv ones verifiedrest of equipt to be serv and resealed carrier box door kit med emerg off 29 2560 9 9006 1123 on 29 2560 9 9006 0027
10053,crew rest door hard to open,0.18490006540840997,secured and adjusted door
10054,seat 38c will not stay upright,0.1790287185098585,adjusted seat 38c recline cable ops check normal
10055,seat 39e requires a new seat cushion,0.18490006540840997,replaced seat cushion and cover 
10056,fa reports door 1 and a left and right pa iop,0.13074409009212287,found handset 1l connection loose reconnected loose cable captain reset utilitie bus all f a pa function normal
10057,unable to close overhead bin by seat 42b,0.21350420507344975,adjusted lacth ops check okadd emp u214747
10058,seat 8e inop ,0.13867504905630748,reset ecu at seat 8e ops check normal
10059,aft galley coffe makers 805 806 leaking,0.5251509076289185,remv repl coffee maker at loc 805 806 iaw mm 25 00 00 ops check goodrotable parts change was indicated tt 1869663 sn off 1003 tt 1869658 sn off 7803coffeemaker a off 29 2599 9 0001 1003 on 29 2599 9 0001 4714ipc reference 25 00 00coffeemaker a off 29 2599 9 0001 7803 on 29 2599 9 0001 8519
10060,seat 21f recline button inop,0.13074409009212287,replaced recline button ops check good add emp u248877
10061,seat 2l no elec recline,0.11322770341445974,recalibrated seat at 2l ops checks good 
10062,def on log item 3359441 is incorrect mel should be pri eemk andnd rpl,0.26688025634181217,ref l p 3359441 eemk has been replaced 
10063,4 left overhead broken ,0.11322770341445974,adjusted the 4l f a o h bin ops checked normal at this time okto continue for service placard removed 
10064,coffee maker 412 inop will not dispense water ,0.6064457948612231,ops ckd expresso at position 412 and ops ckd normal ops ckd coffee maker pos 405 and no faults with c m removed placard 
10065,41j armrest fell off,0.1961161351381843,resecured escucheon between seat armrest 41j k ops check good 
10066,flt att crew door will not open from inside the bunk area ,0.2480694691784172,adjusted flight crew rest door ops check ok
10067,cockpit bunk door very difficult to open ,0.30261376633440173,replaced the outer latch and it ops nrml
10068,need to perform conformity check of head rest covers at roll 16and 45 ,0.35682062007003207,complied with headrest conformity check as per confg drawing 2520dd12018 rev c 
10069,chillers galley 1 azone blow warm air dont chill,0.28022426915890286,removed and replaced chiller in galley 1 iaw amm 25 33 01 000 801 and 25 33 01 400 801 rotable parts change was indicated tt 1566766 sn off 5957chiller air g off 25 2535 9 0002 5957 on 25 2535 9 0002 7162
10070,seat 3a needs female side of seatbelt,0.18681617943926854,replaced seat belt secured 
10071,seat 17k back will not stay up,0.1790287185098585,adjusted hydrolock cable aasyy ops check normal 
10072,flashlite cover broke by pilot crew rest,0.3580574370197168,replaced seal 
10073,seat 4k electric recline is inop ,0.10741723110591508,seat 4k manual cable adjusted seat elect and manual operation checked okadd emp n
10074,40 f will not stay upright,0.1961161351381843,adjusted okay to continue
10075,40d seat will not stay upright,0.1790287185098585,found recline cable disconnected resecured now ops normal
10076,aft galley heat fell off,0.1961161351381843,replaced one missing control knob 
10077,bin 42 d e f wont latch,0.1961161351381843,reset latch ops check ok
10078,pax seat 10e seat belt will not fasten,0.16012815380508735,replaced seat belt 10e as per amm 25 25 00 op checked normal
10079,seat 2b tray table broken,0.16012815380508735,seat 2b tray table fixed add emp n
10080,ref log page 2162330 please verify part number as tracking tagshows mpn 62771 119 m e 25 2560 9 0005 installed which is noteffective for door l2 per ipc 25 66 01 01 if said part isinstalled removed and replace with appropriate part number mpn 62772 215 m e 25 2560 9 0003 verify part effectivityprior to any replacement action this is an rii item ,0.3608414062687568,ref l p 2162418 for replacement of door slide 
10081,chiller inoperativechiller 7 inop,0.18776690404970295,removed and replaced 7 overhead galley chiller ref amm 25 33 01 verified normal operationsrotable parts change was indicated tt 1568226 sn off 8051ipc reference chiller air g off 25 2535 9 0002 8051 on 25 2535 9 0002 5256
10082,fwd cargo center stop lock in doorway will not lock down for laoding,0.3396831102433792,installed forward cargo ctr stop guide ref amm25 53 22 ops check good mel cleared
10083,mid galley oven posit 410 cooks for 10 min then red lite overheats ,0.31088091417902974,found bad oven controller replaced now oven operation foundnormal pla removed
10084,2e seatback inop,0.11322770341445974,adjusted manual recline cable on seat 2e recline now ops checknormal 
10085,38c overhead bin wont close ,0.24209101306752134,adjusted latch at 38c ops check normal
10086,replace seat cushion at 25k,0.18490006540840997,seat cover and new cushion replaced
10087,seat 35j will not stay upright,0.1790287185098585,replaced cable ops chkd ok 
10088,found damage to roller tray forward cargo compartment at sta 874rbl 9 ,0.36689969285267193,replaced the roller tray as per srm 53 00 53
10089,ovhd bin 8b will not latch closed,0.2148344622118302,removed and replaced hinge
10090,aft galley heater inop,0.1790287185098585,operated aft galley heater in ref with amm 21 45 04 400 802 aftgalley heater installation test aft galley heater operates normal at this time when turned on warm air emits when off cold air returns pla removed 
10091,seat 35a recline button inop,0.13074409009212287,replaced seat 35a recline cable ops check normal okay to continue
10092,3e metal strip sticking out,0.2442635754263805,secured trim at seat 3e okay to continue
10093,first officers seat belt will not fasten ,0.19985201625794766,replaced f o s left side seatbelt ops checks good
10094,2 3 tier serving carts broken,0.2894143807081534,replaced broken wheels on 3 tier carts ops check good 
10095,lav j cant open from inside,0.2547623326825344,removed and replaced lavatory door latch assy door and lock operation normal 
10096,prerecorded announcements portion of ife inop ,0.26688025634181217,ref l p 3030473 for corrective action ops now ok
10097,11k will not recline,0.13867504905630748,reseated actuator electrical connectors recalibrated seat 11k ops check good 
10098,ref repeat history of coffee maker at position 805 not brewing,0.6602988421878099,cabin 805 coffee maker replaced as percmm 25 33 05add emp v896899rotable parts change was indicated tt 1891363 sn off 1304coffeemaker a off 29 2599 9 0001 1304 on 29 2599 9 0001 5218
10099,seat 37a will not recline,0.13867504905630748,adjusted 37 a recline ops check ok
10100,seat 23c is inop,0.08006407690254368,adjusted seat cable ops checks goodadd emp u233668
10101,36l and 41a will not recline,0.16012815380508735,check seat recline at seat 36l 41a and found cable disconetedconected cable on both seat op s check seat 36l 41a op s check normal pla removed 
10102,seat 33l recline button fell off,0.2264554068289195,replaced broken recline button seat 33l
10103,18l seatback will not stay upright,0.1790287185098585,secured seat cushion
10104,seat 43e will not stay upright,0.1961161351381843,adjusted hydrolock ops check normal
10105,found overhead bin 35 36 def forward screw broken bin secured inclosed position ,0.17476551841063914,installed new pin spacer o h bin row 35 36 def ops ckd normal mel cleared 
10106,8d overhead bin will not close,0.24209101306752134,ops check bin closing ops ck normal 
10107,ref log 3319671 seat 9d must be considered inoperable due toelec functions inop,0.3501094262962493,r r recline manual release cable ops check ok
10108,pressure guage on slide at door 3r has moisture in it hard to read ,0.16343011261515358,gage at 3r reads within limits slide ok per amm25 66 01 
10109,tray table broken at 17j,0.16012815380508735,repaired tray table at seat 17j checked ok 
10110,16j tray table broken,0.16012815380508735,found no fault okay to continue 
10111,seat 4k wont recline,0.16012815380508735,please refer to log 3069738 for correction
10112,headrest at 4l f a jumpseat inop,0.13867504905630748,crew advised of bag stock on 4l and 35e headrest removed bag from 4l door and reposition 35e headrest now all checks normal
10113,4d headrest,0.08006407690254368,replaced headrest at seat 4d a c okay for service 
10114,armrest broken 45f,0.11322770341445974,re installed missing screw now good
10115,overhead bin 5d inop,0.10741723110591508,replaced missing hardware for overhead bin at row 5d ops checkgood mel removed
10116,38a recline button stuck on,0.15130688316720084,found cable binding untwisted recline works normally now 
10117,17k electrically inop,0.16012815380508735,resecured armcap at seat 17k nothing electrically problem on seat 
10118,luggage bin at 5d hinge failing,0.20816659994661357,resecured side hinge at 5d ops check normal 
10119,seat 3b cannot be placed in the takeoff position,0.2894143807081534,found loose seat track screw preventing seat from moving to fullupright position tightened screw seat 3b ops check good 
10120,lav floor boards loose and coming off at lavs a j g,0.40061680838488806,secured lavatory a j g floor board okay to continue
10121,seat 2l electric posistioning not work manual posit only,0.30194054243855933,reset breaker performed ops check okay for service
10122,seat 2l will not go upright,0.08006407690254368,recalibrated 2l seat seat recline now ops check normal 
10123,24j will not recline,0.13867504905630748,adjusted hydrolock ops checks good
10124,seat 42j will not stay upright ,0.1790287185098585,readjusted cable seat ops k
10125,seat 25l will not stay upright,0.1790287185098585,replaced recline control button and now ops normal
10126,tomc entry acft required to rtbl due to faa report ofincorrect cockpit emk seals ,0.3235751144647175,replaced emk with serviceable unit per config dwg 2560dd11999 and verified green seals per gmm 05 20 40 par 3b 
10127,galley 3 pos 302 inoperable warming oven,0.2442635754263805,no fault could be duplicatedok to continue
10128,37j does not recline,0.11322770341445974,adjusted and reconnected 37j recline cable okay for service 
10129,9l seat recline inop,0.10741723110591508,installed loose plugs perform ops check okay for service
10130,seat 33j armrest broke,0.13867504905630748,secured ok to continue
10131,aft galley cover carrier came off completely loc 917,0.3620349227969656,replaced track okay to continue 
10132,seat cushion 42j needs to be replaced,0.2001601922563592,r r cushion and cover now good
10133,work light number2 at door2r inop,0.16012815380508735,found item previously complied with work light at door 2r checked ok
10134,4r slide indicator in red zone,0.15544045708951484,check slide gauge and no defects noted at this time 
10135,seat 36d will not stay up,0.1790287185098585,adjusted recline cable ops checks goodadd emp u211584
10136,seat 16j armrest inop,0.11322770341445974,adjusted seat 16j armrest and traytable ops checks ok okay to cont 
10137,position 623 waste receptical sliding door does not latch ,0.25318484177091705,repaired slide door catch and installed door handle per25 05 11 ifm 
10138,19k seatback w n stay up upright,0.16012815380508735,adjusted recline actuator to pin ops checks ok 
10139,removed life vest security locks from all buisness class seats,0.24209101306752134,inspected contents of life vest compartments and installed new security seals okay for service 
10140,seat 33c recline inop,0.10741723110591508,connected recline casble to recline actuator atseat 33c ops check good
10141,seat 2e has trim toose posing hazzard,0.2025478734167336,secured new trim rub strip okay to cont
10142,f o ipad power socket intermitant,0.27551938438899226,replaced power port current op check ok placard removed 
